Season,Name,Team,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,RS,RS/9,Balls,Strikes,Pitches,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,NameASCII,PlayerId,MLBAMID
2024,"Lucas Sims","- - -",0.2619047619047619,0.513888888,0.174242424,0.28030303,0.545454545,0.138888888,0.111111111,32,5.837839229687172,339,546,885,0.38059701,0.36567164,0.25373134,0.30597015,0.42537313,0.26865672,"Lucas Sims",13470,608371
2022,"Rich Hill","BOS",0.3047091412742382,1,0.196765498,0.40161725,0.40161725,0.134228187,0.10067114,66,4.777480088199895,646,1344,1990,0.46276596,0.34042553,0.19680851,0.16489362,0.56648936,0.26861702,"Rich Hill",4806,448179
2022,"Joe Musgrove","SDP",0.27615062761506276,1.234636871,0.191919191,0.446464646,0.361616161,0.117318435,0.122905027,85,4.226519337016574,954,1881,2835,0.40881764,0.35270541,0.23847695,0.19839679,0.53306613,0.26853707,"Joe Musgrove",12970,605397
2022,"José Alvarado","PHI",0.33962264150943394,2.307692307,0.196261682,0.560747663,0.242990654,0.076923076,0.076923076,19,3.3529419288504947,334,547,881,0.46296296,0.32407407,0.21296296,0.17592593,0.55555556,0.26851852,"Jose Alvarado",17780,621237
2023,"Mason Miller","OAK",0.275,0.5,0.222222222,0.259259259,0.518518518,0.119047619,0.047619047,14,3.780000144195562,242,369,611,0.26829268,0.34146341,0.3902439,0.18292683,0.54878049,0.26829268,"Mason Miller",31757,695243
2024,"Tanner Banks","- - -",0.3165829145728643,1.485294117,0.167487684,0.497536945,0.334975369,0.102941176,0.088235294,27,3.3594474180042586,417,757,1174,0.33658537,0.3902439,0.27317073,0.14634146,0.58536585,0.26829268,"Tanner Banks",16990,621383
2022,"Tyler Anderson","LAD",0.255859375,0.954337899,0.178502879,0.401151631,0.420345489,0.123287671,0.06392694,102,5.1380595552228225,800,1776,2576,0.39923954,0.33079848,0.26996198,0.20912548,0.52281369,0.26806084,"Tyler Anderson",12880,542881
2022,"Brent Suter","MIL",0.2648648648648649,1.246376811,0.188481675,0.45026178,0.361256544,0.057971014,0.130434782,45,6.075000926971577,399,671,1070,0.41237113,0.36082474,0.22680412,0.21649485,0.51546392,0.26804124,"Brent Suter",13942,608718
2022,"Chase De Jong","PIT",0.2222222222222222,0.673469387,0.16751269,0.33502538,0.497461928,0.142857142,0.102040816,29,3.641860982050126,454,720,1174,0.41919192,0.35353535,0.22727273,0.2020202,0.53030303,0.26767677,"Chase De Jong",15036,608328
2022,"Dylan Floro","MIA",0.2875816993464052,1.346153846,0.212903225,0.451612903,0.33548387,0.076923076,0.076923076,14,2.3478263651008326,280,583,863,0.40127389,0.29299363,0.30573248,0.15286624,0.57961783,0.26751592,"Dylan Floro",13394,571670
2024,"Joe Kelly","LAD",0.3253012048192771,1.481481481,0.211764705,0.470588235,0.317647058,0.111111111,0.148148148,17,4.781250569969484,206,348,554,0.3372093,0.36046512,0.30232558,0.1744186,0.55813953,0.26744186,"Joe Kelly",9761,523260
2024,"Taylor Rogers","SFG",0.2987012987012987,1.254237288,0.16875,0.4625,0.36875,0.118644067,0.118644067,20,3.000000572204699,383,699,1082,0.38509317,0.39751553,0.2173913,0.22360248,0.50931677,0.26708075,"Taylor Rogers",13449,573124
2024,"Tyler Anderson","LAA",0.2581888246628131,0.882096069,0.201851851,0.374074074,0.424074074,0.113537117,0.104803493,84,4.215613502463118,1052,1863,2915,0.51012891,0.29650092,0.19337017,0.15653775,0.57642726,0.26703499,"Tyler Anderson",12880,542881
2021,"Braxton Garrett","MIA",0.38235294117647056,1.407407407,0.343434343,0.383838383,0.272727272,0.037037037,0.111111111,16,4.235294117647059,227,377,604,0.42857143,0.39047619,0.18095238,0.1047619,0.62857143,0.26666667,"Braxton Garrett",21844,666129
2022,"Jharel Cotton","- - -",0.23893805309734514,0.573770491,0.19327731,0.294117647,0.512605042,0.13114754,0.114754098,22,4.604651775535554,261,480,741,0.40833333,0.3,0.29166667,0.125,0.60833333,0.26666667,"Jharel Cotton",13654,605194
2024,"Kenley Jansen","BOS",0.2595419847328244,0.569444444,0.156716417,0.305970149,0.537313432,0.125,0.055555555,18,2.963414772006466,263,539,802,0.38518519,0.34074074,0.27407407,0.15555556,0.57777778,0.26666667,"Kenley Jansen",3096,445276
2024,"Justin Verlander","HOU",0.3029197080291971,0.54,0.195121951,0.282229965,0.522648083,0.126666666,0.1,52,5.1808120998262694,547,1033,1580,0.37024221,0.34948097,0.28027682,0.19031142,0.5432526,0.26643599,"Justin Verlander",8700,434378
2022,"Nick Martinez","SDP",0.2764505119453925,1.394230769,0.186274509,0.473856209,0.339869281,0.10576923,0.144230769,45,3.808777748292597,603,1117,1720,0.42207792,0.38961039,0.18831169,0.17532468,0.55844156,0.26623377,"Nick Martinez",12730,607259
2022,"Andrew Chafin","DET",0.28859060402684567,1.48076923,0.14,0.513333333,0.346666666,0.096153846,0.096153846,20,3.1395355800219646,331,568,899,0.40909091,0.34415584,0.24675325,0.14285714,0.59090909,0.26623377,"Andrew Chafin",12988,605177
2024,"Chad Kuhl","CHW",0.34,1.34,0.225165562,0.443708609,0.331125827,0.1,0.1,14,2.362500225305579,410,570,980,0.4025974,0.34415584,0.25324675,0.16883117,0.56493506,0.26623377,"Chad Kuhl",14975,641771
2021,"Brandon Woodruff","MIL",0.26107226107226106,1.28169014,0.261958997,0.414578587,0.323462414,0.042253521,0.126760563,57,2.860594876671401,892,1918,2810,0.33333333,0.40044743,0.26621924,0.19910515,0.53467562,0.26621924,"Brandon Woodruff",16162,605540
2024,"Edwin Díaz","NYM",0.28431372549019607,1.066666666,0.14678899,0.440366972,0.412844036,0.111111111,0.155555555,14,2.3478263651008326,333,581,914,0.50458716,0.30275229,0.19266055,0.22018349,0.51376147,0.26605505,"Edwin Diaz",14710,621242
2023,"José Urquidy","HOU",0.28125,0.831460674,0.197044334,0.364532019,0.438423645,0.168539325,0.123595505,33,4.7142859997392685,396,702,1098,0.33497537,0.38423645,0.28078818,0.20197044,0.5320197,0.26600985,"Jose Urquidy",18413,664353
2022,"Corey Kluber","TBR",0.3166332665330661,0.859813084,0.219607843,0.360784313,0.419607843,0.172897196,0.093457943,84,4.609756097560975,748,1706,2454,0.40077071,0.37572254,0.22350674,0.1849711,0.54913295,0.26589595,"Corey Kluber",2429,446372
2024,"Andre Pallante","STL",0.2857142857142857,2.710843373,0.153846153,0.618131868,0.228021978,0.072289156,0.096385542,53,3.931318907918553,754,1227,1981,0.41643836,0.35342466,0.23013699,0.18356164,0.55068493,0.26575342,"Andre Pallante",26108,669467
2021,"J.P. Feyereisen","- - -",0.21678321678321677,0.779411764,0.159722222,0.368055555,0.472222222,0.147058823,0.073529411,27,4.339286453261793,386,601,987,0.37414966,0.33333333,0.29251701,0.18367347,0.55102041,0.26530612,"J.P. Feyereisen",16610,656420
2024,"Reed Garrett","NYM",0.3492063492063492,1.260869565,0.20610687,0.442748091,0.351145038,0.195652173,0.130434782,33,5.180233362367177,375,605,980,0.40909091,0.36363636,0.22727273,0.25,0.48484848,0.26515152,"Reed Garrett",16866,657585
2021,"Connor Brogdon","PHI",0.25625,1.177419354,0.181818181,0.442424242,0.375757575,0.193548387,0.096774193,37,5.774567874627232,328,595,923,0.46385542,0.34939759,0.18674699,0.21686747,0.51807229,0.26506024,"Connor Brogdon",21205,641401
2023,"Phil Maton","HOU",0.26875,1.044776119,0.159509202,0.429447852,0.411042944,0.059701492,0.089552238,47,6.409091649961951,368,673,1041,0.40963855,0.35542169,0.23493976,0.20481928,0.53012048,0.26506024,"Phil Maton",18064,664208
2024,"Hunter Greene","CIN",0.23728813559322035,0.702857142,0.17679558,0.339779005,0.483425414,0.148571428,0.068571428,65,3.8913526815461856,916,1647,2563,0.38797814,0.32786885,0.28415301,0.19945355,0.53551913,0.26502732,"Hunter Greene",22182,668881
2022,"Jason Foley","DET",0.35353535353535354,2.26,0.176767676,0.57070707,0.252525252,0.04,0.04,21,3.1325971472340797,316,645,961,0.34,0.365,0.295,0.125,0.61,0.265,"Jason Foley",19531,671345
2022,"Kenley Jansen","ATL",0.25874125874125875,0.543209876,0.149659863,0.299319727,0.551020408,0.12345679,0.098765432,14,1.9687501173466515,312,694,1006,0.42384106,0.29139073,0.28476821,0.20529801,0.52980132,0.26490066,"Kenley Jansen",3096,445276
2024,"Zack Kelly","BOS",0.24113475177304963,1.365384615,0.18,0.473333333,0.346666666,0.096153846,0.192307692,34,5.400000787622903,348,610,958,0.41721854,0.37086093,0.21192053,0.1589404,0.57615894,0.26490066,"Zack Kelly",20349,677161
2022,"Marco Gonzales","SEA",0.2765598650927487,1.06557377,0.185783521,0.42003231,0.394184168,0.118852459,0.122950819,102,5.016393442622951,963,1875,2838,0.46548957,0.30979133,0.2247191,0.18138042,0.55377207,0.26484751,"Marco Gonzales",15467,594835
2021,"Joey Lucchesi","NYM",0.30303030303030304,0.906976744,0.163265306,0.397959183,0.43877551,0.116279069,0.093023255,15,3.521739334870839,237,409,646,0.32352941,0.38235294,0.29411765,0.11764706,0.61764706,0.26470588,"Joey Lucchesi",19320,664192
2023,"Dylan Floro","- - -",0.40119760479041916,2.628571428,0.24852071,0.544378698,0.207100591,0.057142857,0.085714285,33,5.241177235045759,336,626,962,0.28235294,0.44705882,0.27058824,0.12352941,0.61176471,0.26470588,"Dylan Floro",13394,571670
2022,"Sandy Alcantara","MIA",0.26158940397350994,1.744680851,0.15960912,0.534201954,0.306188925,0.117021276,0.085106382,81,3.1880467890546167,1017,2231,3248,0.40806452,0.36290323,0.22903226,0.21451613,0.52096774,0.26451613,"Sandy Alcantara",18684,645261
2022,"Alex Wood","SFG",0.3150684931506849,1.550847457,0.207894736,0.481578947,0.310526315,0.059322033,0.144067796,70,4.821428946781466,764,1475,2239,0.39790576,0.37172775,0.23036649,0.15445026,0.58115183,0.26439791,"Alex Wood",13781,622072
2022,"Aroldis Chapman","NYY",0.23809523809523808,0.775,0.183908045,0.356321839,0.459770114,0.1,0.1,22,5.449542047279015,274,405,679,0.45977011,0.31034483,0.22988506,0.20689655,0.52873563,0.26436782,"Aroldis Chapman",10233,547973
2022,"Ryan Yarbrough","TBR",0.30522088353413657,0.932692307,0.21484375,0.37890625,0.40625,0.163461538,0.115384615,29,3.2625003111362756,457,898,1355,0.41762452,0.33333333,0.24904215,0.19157088,0.5440613,0.26436782,"Ryan Yarbrough",16502,642232
2023,"Kendall Graveman","- - -",0.25301204819277107,0.985294117,0.219653179,0.387283236,0.393063583,0.132352941,0.132352941,32,4.341709000465729,447,669,1116,0.36206897,0.32183908,0.31609195,0.14942529,0.5862069,0.26436782,"Kendall Graveman",15514,608665
2024,"Hayden Wesneski","CHC",0.2430939226519337,1.116883116,0.151041666,0.447916666,0.401041666,0.103896103,0.155844155,23,3.0591136741495157,386,691,1077,0.39896373,0.32124352,0.27979275,0.21243523,0.52331606,0.2642487,"Hayden Wesneski",27581,669713
2024,"Robert Garcia","WSN",0.32903225806451614,1.44,0.207792207,0.467532467,0.324675324,0.14,0.08,26,3.921788879587276,290,658,948,0.35849057,0.3836478,0.25786164,0.21383648,0.52201258,0.26415094,"Robert Garcia",23363,676395
2022,"Erik Swanson","SEA",0.29508196721311475,0.689655172,0.203252032,0.325203252,0.471544715,0.172413793,0.051724137,24,4.024845197315713,279,601,880,0.344,0.28,0.376,0.296,0.44,0.264,"Erik Swanson",16587,657024
2024,"Keegan Thompson","CHC",0.22857142857142856,0.964285714,0.236111111,0.375,0.388888888,0.035714285,0.107142857,16,4.7472532447619225,210,328,538,0.43055556,0.34722222,0.22222222,0.11111111,0.625,0.26388889,"Keegan Thompson",19795,624522
2024,"Justin Steele","CHC",0.26975476839237056,1.195652173,0.176630434,0.448369565,0.375,0.065217391,0.086956521,80,5.346535057334904,642,1405,2047,0.37994723,0.33245383,0.28759894,0.17414248,0.56200528,0.26385224,"Justin Steele",17312,657006
2022,"Anthony Bass","- - -",0.2556818181818182,1.086956521,0.208791208,0.412087912,0.379120879,0.115942028,0.086956521,29,3.7109011448324383,333,653,986,0.4010989,0.35714286,0.24175824,0.20879121,0.52747253,0.26373626,"Anthony Bass",7982,542914
2022,"Joel Payamps","- - -",0.3028571428571429,1.727272727,0.166666666,0.527777777,0.305555555,0.218181818,0.127272727,31,5.011976706199099,362,590,952,0.47252747,0.32967033,0.1978022,0.20879121,0.52747253,0.26373626,"Joel Payamps",14332,606303
2024,"Michael King","SDP",0.2899543378995434,1.096969696,0.227678571,0.404017857,0.368303571,0.127272727,0.103030303,105,5.441458902532539,1023,1872,2895,0.42637363,0.34065934,0.23296703,0.2021978,0.53406593,0.26373626,"Michael King",19853,650633
2022,"Patrick Sandoval","LAA",0.3164251207729469,1.5390625,0.21875,0.473557692,0.307692307,0.1015625,0.0625,60,3.632287244055179,882,1573,2455,0.42517815,0.34679335,0.2280285,0.17102138,0.56532067,0.26365796,"Patrick Sandoval",19447,663776
2022,"Kendall Graveman","CHW",0.32432432432432434,2.266666666,0.222222222,0.539682539,0.238095238,0.066666666,0.111111111,21,2.907692648983606,374,661,1035,0.44736842,0.34210526,0.21052632,0.15789474,0.57894737,0.26315789,"Kendall Graveman",15514,608665
2022,"Zack Thompson","STL",0.18478260869565216,1.821428571,0.168421052,0.536842105,0.294736842,0.035714285,0.107142857,9,2.33653876150152,201,374,575,0.47368421,0.25263158,0.27368421,0.16842105,0.56842105,0.26315789,"Zack Thompson",25918,668868
2024,"Tayler Scott","HOU",0.23030303030303031,1.161290322,0.211764705,0.423529411,0.364705882,0.112903225,0.112903225,42,5.50485518444101,475,729,1204,0.41520468,0.34502924,0.23976608,0.16959064,0.56725146,0.26315789,"Tayler Scott",13652,605463
2024,"Jared Shuster","CHW",0.2914798206278027,0.774509803,0.213043478,0.34347826,0.44347826,0.117647058,0.088235294,16,1.9636366019761555,509,781,1290,0.40086207,0.31465517,0.28448276,0.14655172,0.59051724,0.26293103,"Jared Shuster",27472,694363
2023,"Tanner Scott","MIA",0.29069767441860467,1.872340425,0.219653179,0.50867052,0.2716763,0.042553191,0.063829787,39,4.50000044015742,381,827,1208,0.38285714,0.32571429,0.29142857,0.2,0.53714286,0.26285714,"Tanner Scott",17586,656945
2023,"Lucas Sims","CIN",0.21212121212121213,0.37804878,0.156716417,0.231343283,0.611940298,0.146341463,0.060975609,36,5.311476738470543,417,641,1058,0.37226277,0.35766423,0.27007299,0.23357664,0.50364964,0.26277372,"Lucas Sims",13470,608371
2021,"Austin Voth","WSN",0.31333333333333335,1,0.243589743,0.378205128,0.378205128,0.13559322,0.169491525,29,4.552325985249895,381,640,1021,0.31875,0.39375,0.2875,0.16875,0.56875,0.2625,"Austin Voth",15047,608723
2022,"David Robertson","- - -",0.23741007194244604,1.155172413,0.131944444,0.465277777,0.402777777,0.103448275,0.103448275,25,3.534031554777597,388,672,1060,0.36551724,0.33793103,0.29655172,0.13793103,0.6,0.26206897,"David Robertson",8241,502085
2023,"Sam Long","OAK",0.3142857142857143,1.070175438,0.174825174,0.426573426,0.398601398,0.087719298,0.087719298,17,3.40000057644324,276,500,776,0.37241379,0.3862069,0.24137931,0.17241379,0.56551724,0.26206897,"Sam Long",25379,669674
2024,"Tyler Holton","DET",0.20080321285140562,1.304347826,0.16535433,0.472440944,0.362204724,0.108695652,0.076086956,47,4.484099635028445,452,888,1340,0.37109375,0.421875,0.20703125,0.171875,0.56640625,0.26171875,"Tyler Holton",26231,663947
2022,"Adam Cimber","TOR",0.28846153846153844,1.208333333,0.235576923,0.41826923,0.346153846,0.166666666,0.083333333,36,4.584906815379438,327,717,1044,0.28504673,0.43925234,0.27570093,0.1728972,0.56542056,0.26168224,"Adam Cimber",15288,643256
2023,"Austin Pruitt","OAK",0.2635135135135135,0.846153846,0.210526315,0.361842105,0.427631578,0.153846153,0.076923076,14,2.6068971346789565,273,486,759,0.36601307,0.37254902,0.26143791,0.20261438,0.53594771,0.26143791,"Austin Pruitt",15290,643493
2021,"Logan Webb","SFG",0.3090909090909091,3.291666666,0.205655526,0.609254498,0.185089974,0.055555555,0.125,93,5.642696822698248,773,1441,2214,0.39340102,0.36548223,0.24111675,0.19035533,0.54822335,0.26142132,"Logan Webb",17995,657277
2021,"Dan Winkler","CHC",0.25471698113207547,1.256410256,0.2,0.445454545,0.354545454,0.076923076,0.128205128,10,2.26890814488724,324,463,787,0.40540541,0.44144144,0.15315315,0.18018018,0.55855856,0.26126126,"Dan Winkler",12237,595465
2021,"Wade Miley","CIN",0.301010101010101,1.822222222,0.234939759,0.493975903,0.271084337,0.103703703,0.125925925,120,6.625766871165644,964,1628,2592,0.45614035,0.32163743,0.22222222,0.15594542,0.582846,0.26120858,"Wade Miley",8779,489119
2022,"Matt Foster","CHW",0.2890625,0.672131147,0.227272727,0.31060606,0.462121212,0.147540983,0.098360655,33,6.600001118978054,276,492,768,0.37313433,0.23880597,0.3880597,0.18656716,0.55223881,0.26119403,"Matt Foster",19647,641582
2022,"Cionel Pérez","BAL",0.2838709677419355,1.702127659,0.185897435,0.512820512,0.301282051,0,0.042553191,39,6.086707081301896,324,577,901,0.33121019,0.40764331,0.2611465,0.10828025,0.63057325,0.2611465,"Cionel Perez",19614,672335
2021,"Mark Melancon","SDP",0.2840909090909091,3.06060606,0.251396648,0.56424581,0.184357541,0.06060606,0.121212121,15,2.0876289480790975,377,676,1053,0.39444444,0.39444444,0.21111111,0.23333333,0.50555556,0.26111111,"Mark Melancon",4264,453343
2023,"Andre Pallante","STL",0.3181818181818182,7.608695652,0.12,0.777777777,0.102222222,0,0.260869565,35,4.63235398064871,450,690,1140,0.36725664,0.42035398,0.21238938,0.19911504,0.53982301,0.26106195,"Andre Pallante",26108,669467
2024,"Max Fried","ATL",0.2823779193205945,2.531531531,0.179916317,0.587866108,0.232217573,0.054054054,0.117117117,82,4.233269721978145,1009,1757,2766,0.43478261,0.31055901,0.25465839,0.15113872,0.58799172,0.26086957,"Max Fried",13743,608331
2022,"Domingo Acevedo","OAK",0.22905027932960895,1.02739726,0.195652173,0.407608695,0.39673913,0.109589041,0.123287671,23,3.0591137603780454,333,672,1005,0.46276596,0.27659574,0.2606383,0.19680851,0.54255319,0.2606383,"Domingo Acevedo",17092,642758
2022,"Clay Holmes","NYY",0.2621951219512195,6.25,0.121212121,0.757575757,0.121212121,0.1,0.1,19,2.685864303487297,352,629,981,0.40606061,0.41212121,0.18181818,0.16969697,0.56969697,0.26060606,"Clay Holmes",13649,605280
2024,"Calvin Faucher","MIA",0.34507042253521125,1.444444444,0.214285714,0.464285714,0.321428571,0.022222222,0,27,4.527950846980177,398,591,989,0.27464789,0.42957746,0.29577465,0.14788732,0.5915493,0.26056338,"Calvin Faucher",20116,676534
2021,"Max Fried","ATL",0.27802690582959644,1.870967741,0.205357142,0.517857142,0.276785714,0.072580645,0.120967741,117,6.356136625780788,875,1683,2558,0.37527115,0.38177874,0.24295011,0.19956616,0.54013015,0.26030369,"Max Fried",13743,608331
2024,"Michel Otañez","OAK",0.352112676056338,0.875,0.178082191,0.383561643,0.438356164,0.125,0.0625,21,5.558824776778452,224,378,602,0.34246575,0.38356164,0.2739726,0.20547945,0.53424658,0.26027397,"Michel Otanez",22533,671305
2021,"Ranger Suárez","PHI",0.25650557620817843,2.289855072,0.149812734,0.591760299,0.258426966,0.072463768,0.057971014,47,3.990566324958537,595,1019,1614,0.36263736,0.41391941,0.22344322,0.16483516,0.57509158,0.26007326,"Ranger Suarez",17277,624133
2021,"Codi Heuer","- - -",0.3005181347150259,1.25,0.215384615,0.435897435,0.348717948,0.132352941,0.102941176,41,5.480199054717839,363,686,1049,0.42,0.31,0.27,0.165,0.575,0.26,"Codi Heuer",23293,676051
2022,"Zach Jackson","OAK",0.2727272727272727,0.490566037,0.18556701,0.268041237,0.546391752,0.113207547,0.018867924,16,3.000000715255908,381,506,887,0.31,0.41,0.28,0.22,0.52,0.26,"Zach Jackson",19493,667427
2022,"Bryce Elder","ATL",0.26666666666666666,1.530612244,0.184210526,0.493421052,0.322368421,0.122448979,0.081632653,28,4.666666913915576,335,538,873,0.45454545,0.35064935,0.19480519,0.16233766,0.57792208,0.25974026,"Bryce Elder",27779,693821
2024,"Jake Cousins","NYY",0.20833333333333334,1.066666666,0.184210526,0.421052631,0.394736842,0.166666666,0.166666666,28,6.631580944537397,239,406,645,0.37662338,0.41558442,0.20779221,0.23376623,0.50649351,0.25974026,"Jake Cousins",21620,664776
2021,"Bryan Abreu","HOU",0.31,1.515151515,0.201923076,0.48076923,0.317307692,0.121212121,0.121212121,14,3.5000003708733844,282,407,689,0.28846154,0.375,0.33653846,0.15384615,0.58653846,0.25961538,"Bryan Abreu",16609,650556
2021,"Dillon Tate","BAL",0.26865671641791045,2.365384615,0.150485436,0.597087378,0.252427184,0.076923076,0.134615384,23,3.0591141052922115,369,673,1042,0.41346154,0.36538462,0.22115385,0.23557692,0.50480769,0.25961538,"Dillon Tate",17796,622253
2022,"Colin Poche","TBR",0.23809523809523808,0.649350649,0.191082802,0.318471337,0.490445859,0.168831168,0.142857142,36,5.522727871236787,339,635,974,0.41139241,0.31012658,0.27848101,0.24683544,0.49367089,0.25949367,"Colin Poche",19403,621363
2021,"Aaron Ashby","MIL",0.2727272727272727,2.45,0.1375,0.6125,0.25,0,0.2,20,5.684210982811455,182,350,532,0.41975309,0.30864198,0.27160494,0.18518519,0.55555556,0.25925926,"Aaron Ashby",23550,676879
2022,"Tylor Megill","NYM",0.3046875,1.125,0.227272727,0.409090909,0.363636363,0.104166666,0.145833333,26,4.943662204242998,280,511,791,0.4,0.34814815,0.25185185,0.17037037,0.57037037,0.25925926,"Tylor Megill",21318,656731
2023,"Adam Ottavino","NYM",0.25161290322580643,1.875,0.1375,0.5625,0.3,0.0625,0.145833333,17,2.4810813368803837,386,642,1028,0.42592593,0.33950617,0.2345679,0.13580247,0.60493827,0.25925926,"Adam Ottavino",1247,493603
2022,"Justin Steele","CHC",0.3169230769230769,1.836956521,0.209090909,0.512121212,0.278787878,0.097826086,0.086956521,55,4.159663865546219,748,1284,2032,0.39156627,0.37048193,0.23795181,0.18072289,0.56024096,0.25903614,"Justin Steele",17312,657006
2023,"Derek Law","CIN",0.275,1.084745762,0.24074074,0.395061728,0.36419753,0.118644067,0.101694915,31,5.072728152314646,367,595,962,0.37951807,0.34337349,0.27710843,0.18072289,0.56024096,0.25903614,"Derek Law",13133,571882
2023,"Jordan Wicks","CHC",0.2616822429906542,1.64516129,0.247706422,0.467889908,0.284403669,0.064516129,0.161290322,33,8.567308320801684,224,359,583,0.4375,0.33928571,0.22321429,0.13392857,0.60714286,0.25892857,"Jordan Wicks",30094,696136
2024,"Tommy Kahnle","NYY",0.2336448598130841,2.166666666,0.144144144,0.585585585,0.27027027,0,0.166666666,27,5.695313857868638,279,471,750,0.49107143,0.35714286,0.15178571,0.125,0.61607143,0.25892857,"Tommy Kahnle",11384,592454
2021,"Junior Guerra","LAA",0.3193717277486911,1.4375,0.208121827,0.467005076,0.324873096,0.109375,0.09375,39,5.372450025217878,504,721,1225,0.46192893,0.30964467,0.2284264,0.21827411,0.52284264,0.25888325,"Junior Guerra",5702,448855
2023,"Mason Thompson","WSN",0.3493975903614458,1.7,0.196428571,0.50595238,0.297619047,0.08,0.08,19,3.166667561472451,343,554,897,0.34705882,0.35294118,0.3,0.21764706,0.52352941,0.25882353,"Mason Thompson",21850,666168
2024,"Brent Suter","CIN",0.2717948717948718,1.024691358,0.192118226,0.408866995,0.399014778,0.061728395,0.12345679,19,2.6040611658300765,355,667,1022,0.36097561,0.34146341,0.29756098,0.18536585,0.55609756,0.25853659,"Brent Suter",13942,608718
2024,"Tim Mayza","- - -",0.3356164383561644,1.395833333,0.222972972,0.452702702,0.324324324,0.041666666,0.104166666,14,2.9531257040800343,270,462,732,0.34437086,0.39735099,0.25827815,0.14569536,0.59602649,0.25827815,"Tim Mayza",15042,641835
2022,"Hoby Milner","MIL",0.30939226519337015,1.679245283,0.219780219,0.489010989,0.291208791,0.056603773,0.094339622,26,3.6185576971743822,404,684,1088,0.37634409,0.35483871,0.2688172,0.22043011,0.52150538,0.25806452,"Hoby Milner",13346,571948
2021,"Ryan Yarbrough","TBR",0.2905263157894737,0.897959183,0.243902439,0.357723577,0.398373983,0.142857142,0.12755102,94,5.458064516129032,829,1659,2488,0.386,0.344,0.27,0.218,0.524,0.258,"Ryan Yarbrough",16502,642232
2021,"Casey Sadler","SEA",0.1875,2.44,0.113402061,0.628865979,0.257731958,0.24,0.04,13,2.900827086449918,202,379,581,0.54639175,0.29896907,0.15463918,0.22680412,0.51546392,0.25773196,"Casey Sadler",11209,594987
2023,"Tommy Kahnle","NYY",0.22826086956521738,1.342857142,0.145833333,0.489583333,0.364583333,0.114285714,0.142857142,15,3.3196723387466394,255,433,688,0.51546392,0.34020619,0.1443299,0.16494845,0.57731959,0.25773196,"Tommy Kahnle",11384,592454
2021,"Tony Watson","- - -",0.22641509433962265,1.303571428,0.19375,0.45625,0.35,0.089285714,0.071428571,30,4.70930352670072,315,551,866,0.36196319,0.39263804,0.24539877,0.19018405,0.55214724,0.25766871,"Tony Watson",3132,453265
2022,"Adrian Sampson","CHC",0.2879746835443038,1,0.2,0.4,0.4,0.076923076,0.076923076,37,3.191693387981981,634,1060,1694,0.39570552,0.36196319,0.24233129,0.15644172,0.58588957,0.25766871,"Adrian Sampson",13339,592716
2024,"Osvaldo Bido","OAK",0.25,0.607594936,0.216049382,0.296296296,0.48765432,0.227848101,0.037974683,34,4.831579189881736,397,659,1056,0.40490798,0.34969325,0.24539877,0.25153374,0.49079755,0.25766871,"Osvaldo Bido",23150,674370
2022,"Dylan Cease","CHW",0.26004728132387706,0.884816753,0.174311926,0.387614678,0.438073394,0.104712041,0.083769633,103,5.038043478260869,1179,1941,3120,0.42596811,0.33485194,0.23917995,0.18451025,0.55808656,0.25740319,"Dylan Cease",18525,656302
2021,"Alek Manoah","TOR",0.24621212121212122,0.955357142,0.206521739,0.387681159,0.405797101,0.098214285,0.107142857,74,5.964179240307691,670,1175,1845,0.37318841,0.32971014,0.29710145,0.19927536,0.54347826,0.25724638,"Alek Manoah",26410,666201
2024,"Justin Martinez","ARI",0.3220338983050847,3.322580645,0.234285714,0.588571428,0.177142857,0,0.064516129,37,4.582569448848262,435,743,1178,0.32960894,0.37430168,0.29608939,0.21787709,0.52513966,0.25698324,"Justin Martinez",24453,679885
2022,"Martín Pérez","TEX",0.2950530035335689,1.726190476,0.187943262,0.514184397,0.29787234,0.071428571,0.06547619,106,4.859083317731286,1094,1885,2979,0.39409722,0.375,0.23090278,0.14583333,0.59722222,0.25694444,"Martin Perez",6902,527048
2024,"Andrew Chafin","- - -",0.3381294964028777,0.896551724,0.236111111,0.361111111,0.402777777,0.051724137,0.086206896,18,2.8757402940874934,392,575,967,0.3125,0.4375,0.25,0.14583333,0.59722222,0.25694444,"Andrew Chafin",12988,605177
2021,"Spencer Patton","TEX",0.3047619047619048,1.071428571,0.201834862,0.412844036,0.3853211,0.142857142,0.095238095,23,4.889764367022701,253,452,705,0.35779817,0.34862385,0.29357798,0.18348624,0.55963303,0.25688073,"Spencer Patton",12361,607359
2022,"Huascar Brazobán","MIA",0.30666666666666664,1.52,0.181818181,0.493506493,0.324675324,0,0.12,6,1.6875003017485681,264,367,631,0.46153846,0.33333333,0.20512821,0.23076923,0.51282051,0.25641026,"Huascar Brazoban",6107,623211
2022,"Tyler Matzek","ATL",0.20175438596491227,0.644067796,0.156521739,0.330434782,0.513043478,0.084745762,0.050847457,19,3.916031104521876,276,437,713,0.35042735,0.41025641,0.23931624,0.14529915,0.5982906,0.25641026,"Tyler Matzek",10058,554431
