Season,Name,Team,IP,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,Pace,NameASCII,PlayerId,MLBAMID
2021,"Luke Jackson","ATL",63.2,0.29963899,0.67065868,0.47582938,0.47590361,0.8422619,0.72111554,0.47488152,23.07142857,"Luke Jackson",11752,592426
2022,"Nathan Eovaldi","BOS",109.1,0.33292534,0.69197397,0.52328925,0.54779412,0.85266458,0.76153846,0.53018976,23.06062992,"Nathan Eovaldi",9132,543135
2021,"Joe Smith","- - -",39.2,0.29893238,0.64784946,0.49770291,0.60714286,0.8879668,0.81538462,0.56967841,23.05684211,"Joe Smith",3281,501925
2022,"Josh Winder","MIN",67,0.2957265,0.6710775,0.47396768,0.61271676,0.88450704,0.79545455,0.47486535,23.05528256,"Josh Winder",24606,680739
2022,"Tommy Henry","ARI",47,0.25344353,0.69512195,0.48771022,0.59782609,0.83859649,0.77984085,0.53040103,23.05123675,"Tommy Henry",26285,674072
2021,"Bailey Falter","PHI",33.2,0.2687747,0.66220736,0.48188406,0.60294118,0.83838384,0.77819549,0.54166667,23.0486618,"Bailey Falter",20070,663559
2022,"Javier Assad","CHC",37.2,0.275,0.66666667,0.46231884,0.56565657,0.87727273,0.78056426,0.47826087,23.04474708,"Javier Assad",21741,665871
2021,"Matt Wisler","- - -",48.2,0.26287263,0.58851675,0.43583227,0.45360825,0.77642276,0.6851312,0.53113088,23.04429302,"Matt Wisler",12804,605538
2021,"Sam Clay","WSN",45,0.2406015,0.63118812,0.43711083,0.51041667,0.91764706,0.80626781,0.50311333,23.04399323,"Sam Clay",16279,621348
2022,"Elieser Hernández","MIA",62.1,0.23060797,0.697411,0.49406393,0.56363636,0.84686775,0.78927911,0.56438356,23.0345679,"Elieser Hernandez",16933,622694
2021,"Drew Smith","NYM",41.1,0.29896907,0.70846395,0.51311475,0.48275862,0.83185841,0.73482428,0.52295082,23.02941176,"Drew Smith",17755,622098
2021,"Shane Bieber","CLE",96.2,0.31818182,0.64276402,0.47787043,0.36904762,0.81135903,0.66174497,0.49198204,23.02902375,"Shane Bieber",19427,669456
2022,"Mark Leiter Jr.","CHC",67.2,0.30017452,0.58869396,0.43646409,0.49418605,0.86092715,0.7278481,0.47237569,23.02756892,"Mark Leiter Jr.",15551,643410
2022,"Tyler Alexander","DET",101,0.28060523,0.69328704,0.50471402,0.73529412,0.88814691,0.84931507,0.54305468,23.02331606,"Tyler Alexander",17735,641302
2022,"George Kirby","SEA",130,0.29437229,0.70719178,0.5248566,0.70220588,0.85230024,0.8151184,0.5583174,23.02145644,"George Kirby",25436,669923
2021,"Yency Almonte","COL",47.2,0.22929936,0.66161616,0.42675894,0.43518519,0.86259542,0.73783784,0.4567474,23.01397516,"Yency Almonte",15068,622075
2021,"Cal Quantrill","CLE",149.2,0.26705012,0.68307968,0.46615253,0.66461538,0.85452163,0.79779412,0.47857755,23.00880282,"Cal Quantrill",19312,615698
2022,"Connor Overton","CIN",33,0.22429907,0.62745098,0.4434968,0.77083333,0.89375,0.86538462,0.54371002,22.9941691,"Connor Overton",18376,656818
2021,"Lucas Giolito","CHW",178.2,0.30205479,0.70119522,0.50472016,0.49206349,0.78314394,0.69739479,0.50775455,22.99196429,"Lucas Giolito",15474,608337
2021,"Gerrit Cole","NYY",181.1,0.32179226,0.65240642,0.48837993,0.52742616,0.78893443,0.70344828,0.50387336,22.98829883,"Gerrit Cole",13125,543037
2022,"Zack Wheeler","PHI",153,0.3120438,0.66957211,0.50339271,0.60233918,0.84260355,0.77337826,0.53519932,22.98445596,"Zack Wheeler",10310,554430
2021,"Dinelson Lamet","SDP",47,0.30712531,0.66823529,0.49158654,0.416,0.80985915,0.68948655,0.51081731,22.96905537,"Dinelson Lamet",17186,659275
2022,"Jalen Beeks","TBR",61,0.31529851,0.67818575,0.48348348,0.53846154,0.80573248,0.71221532,0.46346346,22.9690027,"Jalen Beeks",17192,656222
2022,"Davis Martin","CHW",63.1,0.30816327,0.69945355,0.51491819,0.57615894,0.85416667,0.77570093,0.52839269,22.95958279,"Davis Martin",21448,663436
2021,"Kris Bubic","KCR",130,0.23242737,0.64757709,0.44641235,0.57258065,0.8585034,0.78636826,0.51544051,22.95833333,"Kris Bubic",21455,663460
2021,"Tyler Duffey","MIN",62.1,0.26750449,0.62222222,0.43441065,0.59060403,0.87012987,0.77899344,0.47053232,22.9581749,"Tyler Duffey",13758,608648
2022,"Kutter Crawford","BOS",77.1,0.29073482,0.64776119,0.47530864,0.5989011,0.82718894,0.75974026,0.51697531,22.93375394,"Kutter Crawford",20531,676710
2021,"Jharel Cotton","TEX",30.2,0.28464419,0.68613139,0.48798521,0.61842105,0.81382979,0.75757576,0.5064695,22.92307692,"Jharel Cotton",13654,605194
2021,"Ashton Goudeau","- - -",34.1,0.28253968,0.67193676,0.45598592,0.65168539,0.91176471,0.82239382,0.44542254,22.91549296,"Ashton Goudeau",15139,623485
2022,"Seranthony Domínguez","PHI",51,0.2960373,0.69796954,0.48845687,0.47244094,0.80727273,0.70149254,0.47873633,22.91517129,"Seranthony Dominguez",19249,622554
2022,"Collin McHugh","ATL",69.1,0.34744268,0.65895954,0.49631676,0.59898477,0.83040936,0.7458256,0.47790055,22.91491985,"Collin McHugh",7531,543521
2022,"Robbie Ray","SEA",189,0.3119795,0.72476447,0.51329176,0.52977413,0.83008357,0.73657289,0.48769281,22.910746,"Robbie Ray",11486,592662
2021,"Austin Adams","SDP",52.2,0.24951267,0.57906459,0.4033264,0.390625,0.8,0.66494845,0.46673597,22.90616246,"Austin Adams",13801,613534
2022,"Alex Cobb","SFG",149.2,0.30944625,0.59243697,0.44871795,0.56842105,0.8751773,0.76774194,0.49214227,22.90600227,"Alex Cobb",6562,502171
2021,"Darwinzon Hernández","BOS",40,0.15588235,0.60628019,0.40318302,0.54716981,0.75298805,0.71710526,0.54907162,22.89964789,"Darwinzon Hernandez",19848,650382
2022,"Nick Pivetta","BOS",179.2,0.27376171,0.66498741,0.47534069,0.63080685,0.85227273,0.79044369,0.51524984,22.8778022,"Nick Pivetta",15454,601713
2021,"Anthony DeSclafani","SFG",167.2,0.26346313,0.68689859,0.4870993,0.54716981,0.8512931,0.77367576,0.52814699,22.87277628,"Anthony DeSclafani",13050,543101
2022,"Zach Eflin","PHI",75.2,0.29780034,0.65008292,0.47571189,0.63636364,0.8622449,0.79225352,0.50502513,22.86628571,"Zach Eflin",13774,621107
2021,"Humberto Castellanos","ARI",45.2,0.18789809,0.64320388,0.44628099,0.72881356,0.89811321,0.86728395,0.56749311,22.86015326,"Humberto Castellanos",21183,528748
2021,"Alec Mills","CHC",119,0.26759062,0.63052209,0.45449845,0.65737052,0.9044586,0.83390216,0.51499483,22.85480427,"Alec Mills",13834,621219
2022,"Gerrit Cole","NYY",200.2,0.31903643,0.65585242,0.48075748,0.48802947,0.8128031,0.70076239,0.48014661,22.85441236,"Gerrit Cole",13125,543037
2022,"Brusdar Graterol","LAD",49.2,0.32720588,0.7375,0.57142857,0.60674157,0.8779661,0.81510417,0.5952381,22.85169492,"Brusdar Graterol",20367,660813
2021,"Steve Cishek","LAA",68.1,0.23467862,0.61643836,0.41260974,0.68152866,0.86388889,0.80851064,0.4660814,22.8455804,"Steve Cishek",6483,518553
2022,"Graham Ashcraft","CIN",105,0.27797409,0.69349504,0.49259681,0.62288136,0.90461049,0.82774566,0.51651481,22.84165367,"Graham Ashcraft",27552,668933
2022,"Carlos Estévez","COL",57,0.24848485,0.73764259,0.50048972,0.74796748,0.84278351,0.81996086,0.51518119,22.83912484,"Carlos Estevez",14542,608032
2021,"Tony Santillan","CIN",43.1,0.25,0.59366755,0.42070773,0.41666667,0.82666667,0.70404984,0.49672346,22.83510638,"Tony Santillan",19926,663574
2021,"Adbert Alzolay","CHC",125.2,0.28651059,0.65971564,0.48821721,0.55642023,0.82902299,0.75550892,0.54047131,22.83321555,"Adbert Alzolay",17859,640470
2021,"Cody Poteet","MIA",30.2,0.24324324,0.67128028,0.4689781,0.55555556,0.83505155,0.76653696,0.52737226,22.83091787,"Cody Poteet",18769,547001
2021,"Jameson Taillon","NYY",144.1,0.29859895,0.69756098,0.50548061,0.55131965,0.83799534,0.75646372,0.51854975,22.82630979,"Jameson Taillon",11674,592791
2021,"Tyler Glasnow","TBR",88,0.2970451,0.66522989,0.4884242,0.29842932,0.79265659,0.64831804,0.51979089,22.81836529,"Tyler Glasnow",14374,607192
2022,"Luis Cessa","CIN",80.2,0.28175896,0.64379085,0.46247961,0.58381503,0.89086294,0.79717813,0.49918434,22.81653454,"Luis Cessa",13345,570666
2021,"Brad Boxberger","MIL",64.2,0.208,0.67247387,0.45623836,0.57692308,0.74870466,0.7122449,0.53445065,22.81094527,"Brad Boxberger",10133,502202
2022,"Tyler Anderson","LAD",178.2,0.34102142,0.68649046,0.52368012,0.58454106,0.85775401,0.7739066,0.52872671,22.79137466,"Tyler Anderson",12880,542881
2022,"Carlos Hernández","KCR",56,0.26394052,0.69818913,0.47246377,0.58450704,0.85014409,0.77300613,0.48019324,22.79002625,"Carlos Hernandez",22713,672578
2021,"Jake Woodford","STL",67.2,0.2228164,0.63361345,0.43425606,0.664,0.86737401,0.81673307,0.51470588,22.78051643,"Jake Woodford",18674,663765
2022,"Michael Fulmer","- - -",63.2,0.26266417,0.66078431,0.45733461,0.51428571,0.82195846,0.73165618,0.48897411,22.77939234,"Michael Fulmer",13218,605242
2021,"Trent Thornton","TOR",49,0.27982646,0.67037862,0.47252747,0.68217054,0.83388704,0.78837209,0.49340659,22.76866764,"Trent Thornton",17948,663423
2021,"Marcos Diplán","BAL",30,0.2295082,0.66791045,0.45898438,0.57142857,0.82681564,0.76595745,0.5234375,22.76485788,"Marcos Diplan",17583,650959
2022,"Braxton Garrett","MIA",88,0.33997155,0.61391542,0.47980501,0.48117155,0.90222222,0.75616836,0.51044568,22.75023742,"Braxton Garrett",21844,666129
2022,"Jovani Moran","MIN",40.2,0.29295775,0.65930599,0.46577381,0.39423077,0.77033493,0.64536741,0.47172619,22.74212598,"Jovani Moran",20422,663558
2022,"Chris Flexen","SEA",137.2,0.27435897,0.72727273,0.48684211,0.62305296,0.87765957,0.80149115,0.46914701,22.73756219,"Chris Flexen",13896,623167
2021,"Reynaldo López","CHW",57.2,0.26966292,0.68825911,0.48988285,0.575,0.83823529,0.76956522,0.52609159,22.73371105,"Reynaldo Lopez",16400,625643
2021,"Chris Sale","BOS",42.2,0.33045977,0.62371134,0.48505435,0.6,0.79752066,0.73389356,0.52717391,22.72445255,"Chris Sale",10603,519242
2021,"Paul Blackburn","OAK",38.1,0.2084507,0.65030675,0.41997063,0.63513514,0.93396226,0.85664336,0.47870778,22.71428571,"Paul Blackburn",14739,621112
2022,"Eli Morgan","CLE",66.2,0.32291667,0.68715084,0.5152409,0.61935484,0.82926829,0.76717557,0.5280236,22.71031746,"Eli Morgan",20203,669212
2022,"Tyler Mahle","- - -",120.2,0.28089888,0.62840467,0.45133588,0.59,0.83126935,0.75475687,0.49045802,22.69848293,"Tyler Mahle",16358,641816
2021,"Joel Payamps","- - -",50.1,0.3007335,0.66587678,0.48616125,0.71544715,0.81494662,0.78465347,0.5078219,22.69020867,"Joel Payamps",14332,606303
2022,"Dakota Hudson","STL",139.2,0.2244898,0.65364121,0.43897026,0.63636364,0.90625,0.8372093,0.49977807,22.68321078,"Dakota Hudson",19206,641712
2022,"Alex Lange","DET",63.1,0.35869565,0.5721393,0.44072658,0.31168831,0.82173913,0.56616052,0.38432122,22.68235294,"Alex Lange",19883,656638
2022,"Tyler Duffey","MIN",44,0.27202073,0.68169014,0.4682861,0.59047619,0.83471074,0.76080692,0.47908232,22.67210145,"Tyler Duffey",13758,608648
2021,"Zach Thompson","MIA",75,0.29684909,0.66835871,0.48073702,0.52513966,0.86329114,0.75783972,0.49497487,22.67012687,"Zach Thompson",16094,605507
2021,"Amir Garrett","CIN",47.2,0.28767123,0.6,0.43478261,0.42063492,0.80769231,0.67222222,0.47101449,22.66447368,"Amir Garrett",14375,607237
2021,"Brad Brach","CIN",30,0.24584718,0.65467626,0.44214162,0.55405405,0.79120879,0.72265625,0.48013817,22.66055046,"Brad Brach",6627,542960
2022,"Humberto Castellanos","ARI",44.1,0.26023392,0.64039409,0.46657754,0.71910112,0.86923077,0.83094556,0.54278075,22.6557971,"Humberto Castellanos",21183,528748
2021,"Pablo López","MIA",102.2,0.32462687,0.67283237,0.50509287,0.6091954,0.83676976,0.76631079,0.51827442,22.648583,"Pablo Lopez",17085,641154
2022,"A.J. Puk","OAK",66.1,0.2751004,0.64634146,0.4738806,0.46715328,0.82749326,0.73031496,0.53544776,22.6480305,"A.J. Puk",19343,640462
2021,"Spencer Turnbull","DET",50,0.25561798,0.69212411,0.4916129,0.57142857,0.84482759,0.77952756,0.54064516,22.6397188,"Spencer Turnbull",16207,605513
2021,"Paul Fry","BAL",47.1,0.22477064,0.58027523,0.40252294,0.5,0.86166008,0.76068376,0.5,22.63538462,"Paul Fry",15832,643316
2021,"Julio Urías","LAD",185.2,0.32105685,0.65907612,0.50753769,0.59600998,0.85093781,0.77864215,0.55168701,22.63064833,"Julio Urias",14765,628711
2021,"J.A. Happ","- - -",152.1,0.26483357,0.70278638,0.47643979,0.68579235,0.8876652,0.82967033,0.48317128,22.6256927,"J.A. Happ",7410,457918
2021,"Kolby Allard","TEX",124.2,0.23343849,0.69746377,0.48272506,0.63963964,0.87402597,0.82157258,0.53722628,22.61911082,"Kolby Allard",18694,663465
2022,"Brad Boxberger","MIL",64,0.23715415,0.59417808,0.42844037,0.61666667,0.82997118,0.7751606,0.53577982,22.61829268,"Brad Boxberger",10133,502202
2021,"Bryse Wilson","- - -",74,0.2945591,0.69154229,0.50528169,0.66242038,0.88968825,0.82752613,0.53080986,22.61586121,"Bryse Wilson",19990,669060
2021,"Tyler Gilbert","ARI",40,0.24313725,0.73043478,0.52333333,0.62903226,0.88888889,0.83757962,0.575,22.60689655,"Tyler Gilbert",17964,656457
2022,"Sam Hentges","CLE",62,0.30885529,0.66390041,0.48994709,0.51048951,0.81875,0.72354212,0.51005291,22.60401722,"Sam Hentges",18548,656529
2022,"Mike Mayers","LAA",50.2,0.29211087,0.68408551,0.47752809,0.51824818,0.87847222,0.76235294,0.47303371,22.59606657,"Mike Mayers",15451,594577
2021,"Jon Lester","- - -",141.1,0.24293785,0.69237511,0.45840336,0.65116279,0.87088608,0.81026581,0.47941176,22.58271322,"Jon Lester",4930,452657
2021,"Brady Singer","KCR",128.1,0.23892989,0.61050876,0.43407797,0.51737452,0.84562842,0.75983855,0.52518616,22.57176891,"Brady Singer",25377,663903
2022,"Madison Bumgarner","ARI",158.2,0.26468285,0.67315716,0.48103131,0.71893491,0.88016529,0.83843798,0.52965009,22.55883826,"Madison Bumgarner",5524,518516
2021,"Mike Minor","KCR",158.2,0.29900077,0.66742424,0.48454788,0.6092545,0.85244041,0.77795276,0.50362457,22.55532359,"Mike Minor",10021,501985
2022,"Mychal Givens","- - -",61.1,0.2344086,0.64028777,0.45543585,0.55963303,0.8258427,0.76344086,0.54456415,22.53386454,"Mychal Givens",10430,571710
2022,"Joel Payamps","- - -",55.2,0.28358209,0.64596273,0.46743697,0.60902256,0.87179487,0.79325843,0.50735294,22.52253521,"Joel Payamps",14332,606303
2021,"Miguel Díaz","SDP",42,0.21621622,0.62707182,0.43021583,0.61111111,0.88986784,0.82274247,0.52086331,22.52207294,"Miguel Diaz",18815,622766
2022,"Dustin May","LAD",30,0.27196653,0.66808511,0.46835443,0.47692308,0.8343949,0.72972973,0.49578059,22.51304348,"Dustin May",19716,669160
2021,"Wade LeBlanc","- - -",49,0.24937656,0.6870229,0.46599496,0.7,0.84074074,0.8027027,0.49496222,22.51056338,"Wade LeBlanc",5221,453281
2021,"Tyler Alexander","DET",106.1,0.29395973,0.66927374,0.49878049,0.69863014,0.89315526,0.84107579,0.54573171,22.50679117,"Tyler Alexander",17735,641302
2022,"Joe Jiménez","DET",56.2,0.34653465,0.66791745,0.52934899,0.52142857,0.8005618,0.72177419,0.56883671,22.50286533,"Joe Jimenez",15761,641729
2021,"Trevor Cahill","PIT",37,0.25147929,0.63692308,0.44042232,0.6,0.87439614,0.79452055,0.49019608,22.5,"Trevor Cahill",6249,502239
2021,"Steven Okert","MIA",36,0.27272727,0.66447368,0.47088186,0.56790123,0.77227723,0.71378092,0.50582363,22.49890591,"Steven Okert",13580,595345
2021,"Adam Plutko","BAL",56.1,0.25818182,0.73275862,0.47534517,0.66197183,0.83823529,0.78630705,0.45759369,22.49801849,"Adam Plutko",15846,592644
2022,"Trevor Williams","NYM",89.2,0.28668478,0.70491803,0.48614072,0.61137441,0.87103594,0.79093567,0.47690121,22.49076774,"Trevor Williams",16977,592866
2021,"Alex Young","- - -",52,0.30835118,0.67191011,0.48574561,0.52083333,0.84949833,0.74266366,0.4879386,22.48868778,"Alex Young",18333,622065
2021,"Miguel Castro","NYM",70.1,0.25339367,0.60884956,0.41693811,0.55952381,0.77616279,0.70507813,0.46009772,22.47868852,"Miguel Castro",15684,612434
2021,"Logan Gilbert","SEA",119.1,0.25768087,0.73297491,0.50729412,0.57307692,0.81051345,0.75324675,0.52517647,22.47690387,"Logan Gilbert",22250,669302
2022,"Garrett Hill","DET",60.1,0.256,0.65510597,0.4592738,0.640625,0.89117647,0.82264957,0.50932287,22.47340426,"Garrett Hill",25097,682051
2022,"Nick Lodolo","CIN",103.1,0.28782288,0.60483871,0.45151695,0.5042735,0.81904762,0.72200264,0.51635931,22.4725973,"Nick Lodolo",26378,666157
2021,"Adam Wainwright","STL",206.1,0.25637491,0.59307359,0.43383312,0.59946237,0.89572471,0.81292261,0.52705346,22.46894689,"Adam Wainwright",2233,425794
2022,"Drew Smith","NYM",46,0.29950495,0.68085106,0.48333333,0.57024793,0.78125,0.71352785,0.48205128,22.45932203,"Drew Smith",17755,622098
2021,"Mitch Keller","PIT",100.2,0.26043956,0.64451477,0.45640474,0.62869198,0.89198036,0.81839623,0.51022605,22.45335277,"Mitch Keller",17594,656605
2022,"Kirby Snead","OAK",44.2,0.26578947,0.5925,0.43333333,0.65346535,0.87763713,0.81065089,0.51282051,22.44035088,"Kirby Snead",19179,669912
2022,"T.J. McFarland","STL",32.2,0.26923077,0.68281938,0.46201232,0.71428571,0.92258065,0.85777778,0.4661191,22.4375,"T.J. McFarland",3237,519008
2022,"Joely Rodríguez","NYM",50.1,0.32783019,0.52392344,0.42517815,0.55395683,0.84474886,0.73184358,0.49643705,22.43457189,"Joely Rodriguez",11487,570257
2021,"Matt Manning","DET",85.1,0.24294671,0.65389527,0.46938776,0.72258065,0.89453125,0.85457271,0.55102041,22.43274854,"Matt Manning",20369,666159
2022,"Joan Adon","WSN",64.2,0.22299652,0.63650794,0.43936877,0.7421875,0.88778055,0.85255198,0.52325581,22.430839,"Joan Adon",22925,672851
2021,"Kyle Hendricks","CHC",181,0.3125464,0.64363885,0.48487006,0.69833729,0.86716259,0.81497797,0.52046992,22.41058941,"Kyle Hendricks",12049,543294
2022,"Collin Snider","KCR",34.1,0.27848101,0.61797753,0.43396226,0.60227273,0.9030303,0.79841897,0.45797599,22.40972222,"Collin Snider",23307,676092
2022,"Chad Kuhl","COL",137,0.23747841,0.65981923,0.45389474,0.55272727,0.85803238,0.78014842,0.51242105,22.40932642,"Chad Kuhl",14975,641771
2022,"Caleb Smith","ARI",70,0.2605753,0.69362364,0.48622366,0.53896104,0.80044843,0.73333333,0.52106969,22.40216216,"Caleb Smith",14875,592761
2022,"Matt Swarmer","CHC",34,0.29301075,0.64561404,0.44596651,0.44954128,0.84782609,0.6996587,0.43378995,22.3987976,"Matt Swarmer",19705,664161
2022,"Adam Wainwright","STL",191.2,0.25935829,0.59376909,0.43408873,0.67525773,0.91255144,0.84485294,0.52250239,22.3873913,"Adam Wainwright",2233,425794
2022,"Framber Valdez","HOU",201.1,0.27920228,0.62949195,0.46653413,0.45408163,0.87401575,0.75710227,0.53479125,22.3837963,"Framber Valdez",17295,664285
2022,"Cole Ragans","TEX",40,0.30927835,0.73899371,0.50283286,0.56666667,0.89361702,0.78309859,0.45042493,22.37240076,"Cole Ragans",21846,666142
2021,"Aaron Slegers","LAA",31,0.28424658,0.67625899,0.4754386,0.60240964,0.83510638,0.76383764,0.4877193,22.37198068,"Aaron Slegers",15231,642083
2021,"Michael Wacha","TBR",124.2,0.32139094,0.73268293,0.53495441,0.59016393,0.86151798,0.78314394,0.51925025,22.36933798,"Michael Wacha",14078,608379
2022,"Jameson Taillon","NYY",177.1,0.31027104,0.66833452,0.48911103,0.6091954,0.8855615,0.79781022,0.49946448,22.36826783,"Jameson Taillon",11674,592791
2021,"Nick Neidert","MIA",35.2,0.19272727,0.67182663,0.45150502,0.75471698,0.85253456,0.83333333,0.54013378,22.36175115,"Nick Neidert",18699,663734
2021,"Dean Kremer","BAL",53.2,0.22708333,0.66600791,0.45233266,0.62385321,0.87833828,0.8161435,0.51318458,22.35978112,"Dean Kremer",19350,665152
2022,"Johan Oviedo","- - -",56,0.27331887,0.66666667,0.48163265,0.51587302,0.8583815,0.76694915,0.52959184,22.35967302,"Johan Oviedo",22487,670912
2022,"Adam Oller","OAK",74.1,0.25153374,0.72274143,0.48531685,0.62195122,0.87284483,0.80732484,0.49613601,22.3407173,"Adam Oller",20132,670124
2021,"Matt Harvey","BAL",127.2,0.26341948,0.65415987,0.47804659,0.64150943,0.89526185,0.83223993,0.54928315,22.33966891,"Matt Harvey",11713,518774
2021,"Clayton Kershaw","LAD",121.2,0.3263965,0.68645017,0.50442968,0.37248322,0.81076672,0.66739846,0.4944629,22.32798165,"Clayton Kershaw",2036,477132
2021,"Marco Gonzales","SEA",143.1,0.28021486,0.66362883,0.47934596,0.65495208,0.87141074,0.81059246,0.51936317,22.31923523,"Marco Gonzales",15467,594835
2021,"JT Brubaker","PIT",124.1,0.26931106,0.6680286,0.47083118,0.44186047,0.86085627,0.74232456,0.50542075,22.31910275,"JT Brubaker",17578,664141
2021,"Jacob deGrom","NYM",92,0.3863275,0.73031826,0.55383361,0.36625514,0.74082569,0.60677467,0.48694943,22.31838565,"Jacob deGrom",10954,594798
2021,"Matt Moore","PHI",73,0.25285481,0.6796875,0.47086991,0.67741935,0.85057471,0.80508475,0.51077414,22.31733915,"Matt Moore",1890,519043
2021,"Juan Minaya","MIN",40,0.26536313,0.74418605,0.48406677,0.56842105,0.85714286,0.77115987,0.45675266,22.31687243,"Juan Minaya",10341,573668
2021,"Erick Fedde","WSN",133.1,0.23727422,0.65100671,0.44190871,0.5916955,0.8685567,0.79342723,0.49460581,22.31222222,"Erick Fedde",17425,607200
2021,"Triston McKenzie","CLE",120,0.31568998,0.67502726,0.48253165,0.53892216,0.84652666,0.73871983,0.4643038,22.29226557,"Triston McKenzie",18000,663474
2022,"Daulton Jefferies","OAK",39.1,0.2358804,0.70967742,0.47626841,0.6056338,0.85909091,0.79725086,0.50736498,22.28110599,"Daulton Jefferies",19345,641726
