"MLBAMID","PlayerId","Name","Team","Age","Season","TBF","K%","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","NameASCII","Balls","Strikes","Pitches","strike_pct","ball_pct","FA%","FT%","FC%","FS%","FO%","SI%","SL%","CU%","KC%","EP%","CH%","SC%","KN%","UN%","vFA","vFT","vFC","vFS","vFO","vSI","vSL","vCU","vKC","vEP","vCH","vSC","vKN","FA-X","FT-X","FC-X","FS-X","FO-X","SI-X","SL-X","CU-X","KC-X","EP-X","CH-X","SC-X","KN-X","FA-Z","FT-Z","FC-Z","FS-Z","FO-Z","SI-Z","SL-Z","CU-Z","KC-Z","EP-Z","CH-Z","SC-Z","KN-Z","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","Pace"
656730,17722,"Trevor Megill","MIL",30,2024,183,0.27322404,1,3,2.719424759,48,0,0,0,0,21,6,3,46.1,33,16,14,4,14,4,1,4,0,50,"Trevor Megill",216,452,668,0.676646706586826,0.323353293413174,0.71257485,NA,NA,NA,NA,0.00299401,NA,NA,0.28443114,NA,NA,NA,NA,NA,98.77037651,NA,NA,NA,NA,98.55000305,NA,NA,87.38210321,NA,NA,NA,NA,-3.289875447,NA,NA,NA,NA,-9.992048264,NA,NA,2.232211786,NA,NA,NA,NA,10.73506126,NA,NA,NA,NA,9.891042709,NA,NA,-2.985168778,NA,NA,NA,NA,0.33123028,0.6951567,0.52245509,0.40952381,0.86885246,0.73065903,0.5254491,20.22633745
625643,16400,"Reynaldo López","ATL",30,2024,543,0.27255985,8,5,1.990171916,26,25,14,0,0,0,1,0,135.2,108,32,30,10,42,0,2,2,1,148,"Reynaldo Lopez",737,1380,2117,0.651865847897969,0.348134152102031,0.5521327,NA,NA,NA,NA,NA,0.29383886,0.11563981,NA,NA,0.03838863,NA,NA,NA,95.49708289,NA,NA,NA,NA,NA,85.01402844,76.97786725,NA,NA,86.08765553,NA,NA,-4.69240557,NA,NA,NA,NA,NA,2.458030241,3.647622531,NA,NA,-6.180982425,NA,NA,9.628981902,NA,NA,NA,NA,NA,-0.7325913595,-4.386191446,NA,NA,6.596727159,NA,NA,0.30563798,0.65969063,0.49004739,0.51132686,0.85241379,0.75048356,0.52085308,18.51497769
681293,29921,"Spencer Arrighetti","HOU",24,2024,632,0.27056962,7,13,4.531034811,29,28,10,0,0,0,0,0,145,139,80,73,21,65,0,7,3,0,171,"Spencer Arrighetti",897,1612,2509,0.642487046632124,0.357512953367876,0.40998004,NA,0.19640719,NA,NA,NA,0.10778443,0.2,NA,NA,0.08582834,NA,NA,NA,94.1357322,NA,88.15711367,NA,NA,NA,80.83629919,78.4373253,NA,NA,85.52558509,NA,NA,-7.298868211,NA,1.220272165,NA,NA,NA,7.556619694,7.817846508,NA,NA,-9.121856778,NA,NA,8.773207979,NA,4.491519393,NA,NA,NA,0.9069464964,-5.157661902,NA,NA,2.958493392,NA,NA,0.26315789,0.64858841,0.47025948,0.45901639,0.8373425,0.73938879,0.53732535,18.66648736
656731,21318,"Tylor Megill","NYM",28,2024,337,0.27002967,4,5,4.038461538,16,15,3,0,0,0,0,0,78,70,39,35,8,32,0,4,4,0,91,"Tylor Megill",496,871,1367,0.637161667885881,0.362838332114119,0.46739927,NA,0.13626374,0.07326007,NA,0.0981685,0.13186813,0.07838828,NA,NA,0.01465201,NA,NA,NA,95.7076791,NA,90.11129449,84.72200012,NA,94.59776124,85.14722112,78.00747481,NA,NA,87.16000366,NA,NA,-4.45706288,NA,1.198820453,-3.217544985,NA,-9.552293749,1.81804688,5.148606345,NA,NA,-7.35480423,NA,NA,9.506680527,NA,4.238590199,-1.252345209,NA,5.070652563,-0.6664195346,-7.569198466,NA,NA,2.864658165,NA,NA,0.29753266,0.68195266,0.48791209,0.52682927,0.82646421,0.73423423,0.4952381,20.57729941
676282,23335,"Joey Cantillo","CLE",24,2024,163,0.26993865,2,4,4.887931115,9,8,1,0,0,0,0,0,38.2,35,22,21,6,15,0,0,4,0,44,"Joey Cantillo",276,435,711,0.611814345991561,0.388185654008439,0.48804501,NA,NA,NA,NA,NA,0.08438819,0.15189873,NA,NA,0.27566807,NA,NA,NA,92.20173016,NA,NA,NA,NA,NA,82.55999654,76.21851858,NA,NA,77.83010203,NA,NA,2.829724826,NA,NA,NA,NA,NA,-3.563818073,-3.946215453,NA,NA,5.264723272,NA,NA,9.94132059,NA,NA,NA,NA,NA,1.242647811,-10.7894422,NA,NA,7.019371801,NA,NA,0.23495702,0.62430939,0.43319269,0.47560976,0.80973451,0.72077922,0.50914205,18.22568807
641927,21224,"Bailey Ober","MIN",28,2024,709,0.26939351,12,9,3.979477839,31,31,18,1,0,0,0,0,178.2,136,81,79,27,43,0,6,1,0,191,"Bailey Ober",876,1821,2697,0.675194660734149,0.324805339265851,0.38130564,NA,0.19510386,NA,NA,NA,0.11832344,0.01149852,NA,NA,0.29376855,NA,NA,NA,91.73910202,NA,86.17775665,NA,NA,NA,80.25360624,75.99032101,NA,NA,83.35327888,NA,NA,-4.994447463,NA,1.419857127,NA,NA,NA,6.439792167,4.428196076,NA,NA,-10.11209446,NA,NA,9.706381475,NA,3.895314264,NA,NA,NA,-1.136255342,-5.419214556,NA,NA,3.584438748,NA,NA,0.33462733,0.6953125,0.52299703,0.54756381,0.80796731,0.72836879,0.52225519,17.63737374
657571,19349,"Caleb Ferguson","- - -",27,2024,249,0.26907631,1,4,4.638038221,62,0,0,0,0,1,11,2,54.1,56,34,28,6,25,1,4,3,0,67,"Caleb Ferguson",332,612,944,0.648305084745763,0.351694915254237,0.43343983,NA,0.26411076,NA,NA,0.09797657,0.00212993,0.20234292,NA,NA,NA,NA,NA,NA,93.82899359,NA,89.02419552,NA,NA,94.0032614,79.1000061,81.05789731,NA,NA,NA,NA,NA,5.645068419,NA,-0.4498289247,NA,NA,9.659705452,-10.41291809,-4.318046168,NA,NA,NA,NA,NA,8.917141101,NA,3.886382441,NA,NA,5.73699039,-4.43414259,-5.429460546,NA,NA,NA,NA,NA,0.26789838,0.64426877,0.47071353,0.45689655,0.87730061,0.76696833,0.53887114,19.78386167
676130,23313,"José Buttó","NYM",26,2024,294,0.26870748,7,3,2.554054186,30,7,3,0,0,3,4,3,74,41,21,21,6,38,0,5,2,1,79,"Jose Butto",514,709,1223,0.579721995094031,0.420278004905969,0.31505728,NA,NA,NA,NA,0.2299509,0.23486088,NA,NA,NA,0.22013093,NA,NA,NA,94.21194704,NA,NA,NA,NA,93.5049836,83.97491221,NA,NA,NA,87.08958963,NA,NA,-3.583674443,NA,NA,NA,NA,-9.404209123,3.509535201,NA,NA,NA,-5.773044288,NA,NA,8.738987355,NA,NA,NA,NA,5.749857078,-0.8906807185,NA,NA,NA,1.791974887,NA,NA,0.29795918,0.64271047,0.43535188,0.47031963,0.8658147,0.70300752,0.398527,18.67136659
673513,33826,"Yuki Matsui","SDP",28,2024,257,0.26848249,4,2,3.734043387,64,0,0,0,0,0,9,4,62.2,46,27,26,8,27,4,0,8,0,69,"Yuki Matsui",392,661,1053,0.627730294396961,0.372269705603039,0.41086749,NA,NA,0.24499523,NA,NA,0.33460439,0.00953289,NA,NA,NA,NA,NA,NA,92.18051225,NA,NA,86.62528879,NA,NA,84.99800792,74.89000244,NA,NA,NA,NA,NA,3.039472044,NA,NA,3.859487808,NA,NA,-2.866794858,-3.481144714,NA,NA,NA,NA,NA,11.54138155,NA,NA,3.368515549,NA,NA,2.065587753,-9.095884705,NA,NA,NA,NA,NA,0.31793961,0.70987654,0.49952336,0.45810056,0.82608696,0.70038168,0.46329838,22.14249685
661563,21052,"Luis Gil","NYY",26,2024,637,0.26844584,15,7,3.501099136,29,29,10,0,0,0,0,0,151.2,104,60,59,18,77,0,8,6,2,171,"Luis Gil",1045,1621,2666,0.608027006751688,0.391972993248312,0.48797896,NA,NA,NA,NA,NA,0.25920361,NA,NA,NA,0.25281743,NA,NA,NA,96.58221468,NA,NA,NA,NA,NA,87.51115829,NA,NA,NA,91.60831863,NA,NA,-4.07104323,NA,NA,NA,NA,NA,2.276374795,NA,NA,NA,-9.40762778,NA,NA,10.06323975,NA,NA,NA,NA,NA,4.047811226,NA,NA,NA,3.182676318,NA,NA,0.25293255,0.66486903,0.45379414,0.55072464,0.82039397,0.74337748,0.48760331,17.41533865
663542,19924,"Bryan Hudson","MIL",27,2024,231,0.26839827,6,1,1.732620462,43,0,0,0,0,0,14,3,62.1,28,12,12,7,17,0,3,1,1,62,"Bryan Hudson",310,619,929,0.666307857911733,0.333692142088267,0.5210356,NA,0.24595469,NA,NA,NA,0.23300971,NA,NA,NA,NA,NA,NA,NA,91.3436853,NA,86.05395079,NA,NA,NA,81.52777778,NA,NA,NA,NA,NA,NA,5.047498241,NA,1.593554179,NA,NA,NA,-7.155981558,NA,NA,NA,NA,NA,NA,6.965569095,NA,2.163504216,NA,NA,NA,-2.292027085,NA,NA,NA,NA,NA,NA,0.26010101,0.63276836,0.47357066,0.54368932,0.88392857,0.80410023,0.57281553,20.06628242
676534,20116,"Calvin Faucher","MIA",28,2024,235,0.26808511,2,3,3.186335781,53,0,0,0,0,6,11,2,53.2,49,25,19,0,26,3,4,5,0,63,"Calvin Faucher",398,591,989,0.597573306370071,0.402426693629929,NA,NA,0.38095238,NA,NA,0.33232016,0.06889564,0.21783181,NA,NA,NA,NA,NA,NA,NA,NA,91.26542761,NA,NA,96.01768531,88.24117503,85.63488372,NA,NA,NA,NA,NA,NA,NA,2.022270203,NA,NA,-4.475550582,6.015605702,4.588796784,NA,NA,NA,NA,NA,NA,NA,0.8643505015,NA,NA,9.598729576,-0.1507469626,-6.860002385,NA,NA,NA,NA,NA,0.24470135,0.64102564,0.43262411,0.52755906,0.85333333,0.75644028,0.47416413,18.90348525
664076,17897,"Garrett Cleavinger","TBR",30,2024,266,0.26691729,7,5,3.750000715,68,0,0,0,0,6,15,2,60,52,29,25,6,31,0,7,2,0,71,"Garrett Cleavinger",384,673,1057,0.636707663197729,0.363292336802271,0.24858223,NA,0.26275992,NA,NA,0.09451796,0.39413989,NA,NA,NA,NA,NA,NA,NA,96.40379931,NA,90.66438568,NA,NA,95.865,84.47866082,NA,NA,NA,NA,NA,NA,4.619274763,NA,-1.464414967,NA,NA,9.683527832,-6.092748262,NA,NA,NA,NA,NA,NA,9.569979243,NA,3.916649249,NA,NA,6.214500732,-0.8190570346,NA,NA,NA,NA,NA,NA,0.29411765,0.65725047,0.47637051,0.48387097,0.8252149,0.7202381,0.50189036,20.13544304
622554,19249,"Seranthony Domínguez","- - -",29,2024,255,0.26666667,3,4,4.448864263,63,0,0,0,0,11,6,2,58.2,52,32,29,12,21,0,2,8,1,68,"Seranthony Dominguez",404,660,1064,0.620300751879699,0.379699248120301,0.40413534,NA,NA,NA,NA,0.18421053,0.40037594,NA,NA,NA,0.0112782,NA,NA,NA,97.663254,NA,NA,NA,NA,98.08061374,88.43520989,NA,NA,NA,91.375,NA,NA,-3.21822893,NA,NA,NA,NA,-8.48576137,3.668943593,NA,NA,NA,-8.891867956,NA,NA,8.502053904,NA,NA,NA,NA,5.877085472,3.153438514,NA,NA,NA,6.354054769,NA,NA,0.26974952,0.66605505,0.47274436,0.50714286,0.84848485,0.75347913,0.51221805,18.74812968
671737,22543,"Taj Bradley","TBR",23,2024,578,0.26643599,8,11,4.108695652,25,25,10,0,0,0,0,0,138,122,68,63,22,47,0,3,4,0,154,"Taj Bradley",813,1483,2296,0.645905923344948,0.354094076655052,0.41717524,NA,0.22493461,0.26852659,NA,NA,NA,0.08936356,NA,NA,NA,NA,NA,NA,96.35140739,NA,90.88120004,90.86542461,NA,NA,NA,79.13366044,NA,NA,NA,NA,NA,-3.765041052,NA,1.948355623,-6.574381643,NA,NA,NA,3.504757467,NA,NA,NA,NA,NA,10.99729277,NA,3.937245687,3.554068825,NA,NA,NA,-10.05879502,NA,NA,NA,NA,NA,0.31055363,0.70386643,0.50566696,0.55153203,0.83645443,0.74827586,0.49607672,17.9393586
642397,19677,"Gregory Soto","- - -",29,2024,244,0.26639344,3,5,4.415095134,66,0,0,0,0,2,11,2,53,56,30,26,4,27,3,8,4,1,65,"Gregory Soto",357,605,962,0.628898128898129,0.371101871101871,0.11932418,NA,0.00739176,NA,NA,0.45723337,0.41605069,NA,NA,NA,NA,NA,NA,NA,98.00884956,NA,91.81428746,NA,NA,97.36951501,85.78731014,NA,NA,NA,NA,NA,NA,7.099547395,NA,3.610298157,NA,NA,10.37455626,-1.649568277,NA,NA,NA,NA,NA,NA,7.448164003,NA,4.626877921,NA,NA,5.02714387,1.408874667,NA,NA,NA,NA,NA,NA,0.30128205,0.62839248,0.46673706,0.46099291,0.82724252,0.71040724,0.50580781,17.69830028
656271,17968,"Brock Burke","- - -",27,2024,154,0.26623377,2,1,5.823530555,34,1,0,0,0,0,1,1,34,37,22,22,4,16,2,2,0,0,41,"Brock Burke",187,388,575,0.674782608695652,0.325217391304348,0.52521739,NA,NA,NA,NA,0.04695652,0.25913043,NA,NA,NA,0.16869565,NA,NA,NA,95.72450347,NA,NA,NA,NA,93.89629449,86.98120568,NA,NA,NA,88.89897014,NA,NA,5.864585119,NA,NA,NA,NA,8.984804507,0.6586310623,NA,NA,NA,9.34646284,NA,NA,9.562590138,NA,NA,NA,NA,4.936560172,2.635451349,NA,NA,NA,3.175600475,NA,NA,0.30120482,0.69631902,0.52521739,0.6,0.7753304,0.73178808,0.56695652,18.49168646
607074,16137,"Carlos Rodón","NYY",31,2024,736,0.26494565,16,9,3.96,32,32,16,0,0,0,0,0,175,157,81,77,31,57,0,10,3,2,195,"Carlos Rodon",1121,1981,3102,0.638620245003224,0.361379754996776,0.49355255,NA,0.03513862,NA,NA,NA,0.25950999,0.08284977,NA,NA,0.12894907,NA,NA,NA,95.44180683,NA,91.83669904,NA,NA,NA,86.8214868,81.0443595,NA,NA,85.49875,NA,NA,5.617166451,NA,0.5604470629,NA,NA,NA,-2.967457116,-3.016159117,NA,NA,7.630216675,NA,NA,10.59509843,NA,6.517718114,NA,NA,NA,-0.244453288,-5.723075184,NA,NA,2.178503571,NA,NA,0.31507692,0.68720379,0.49226306,0.48828125,0.82955665,0.7151277,0.47614442,18.23775032
680570,24492,"Grayson Rodriguez","BAL",24,2024,491,0.26476578,13,4,3.857142941,20,20,11,0,0,0,0,0,116.2,109,52,50,15,36,0,5,6,0,130,"Grayson Rodriguez",634,1245,1879,0.662586482171368,0.337413517828632,0.46514103,NA,NA,NA,NA,0.01170836,0.1580628,0.15486961,NA,NA,0.2102182,NA,NA,NA,96.07642663,NA,NA,NA,NA,96.09090909,86.54915693,81.29381443,NA,NA,83.07873813,NA,NA,-7.9421437,NA,NA,NA,NA,-10.17965351,2.148268574,3.993967797,NA,NA,-7.714453125,NA,NA,9.178218746,NA,NA,NA,NA,8.940821561,1.301874745,-5.585687067,NA,NA,1.237558022,NA,NA,0.31639723,0.65646594,0.4997339,0.46715328,0.83609023,0.7284345,0.53911655,17.72943723
656464,19876,"Kevin Ginkel","ARI",30,2024,291,0.26460481,8,3,3.214286415,72,0,0,0,0,5,17,6,70,69,31,25,6,15,0,3,4,0,77,"Kevin Ginkel",425,760,1185,0.641350210970464,0.358649789029536,0.51858108,NA,NA,NA,NA,0.09712838,0.38429054,NA,NA,NA,NA,NA,NA,NA,96.03306316,NA,NA,NA,NA,94.50782948,87.44373283,NA,NA,NA,NA,NA,NA,-6.340283919,NA,NA,NA,NA,-9.173453422,1.584772332,NA,NA,NA,NA,NA,NA,8.966308594,NA,NA,NA,NA,6.496154785,0.294493321,NA,NA,NA,NA,NA,NA,0.33386328,0.66846847,0.49070946,0.52857143,0.86522911,0.74354561,0.46875,18.22609674
682120,25139,"Tim Herrin","CLE",27,2024,257,0.26459144,5,1,1.918782246,75,0,0,0,0,0,16,2,65.2,39,17,14,2,25,1,5,3,1,68,"Tim Herrin",345,666,1011,0.658753709198813,0.341246290801187,0.24530168,NA,NA,NA,NA,0.1256182,0.27596439,0.35311573,NA,NA,NA,NA,NA,NA,95.51612903,NA,NA,NA,NA,93.85433071,87.57670391,81.58263305,NA,NA,NA,NA,NA,5.134450113,NA,NA,NA,NA,9.320595088,0.4396716976,-5.150115026,NA,NA,NA,NA,NA,7.411113124,NA,NA,NA,NA,1.71618364,1.977301922,-1.190598175,NA,NA,NA,NA,NA,0.32459677,0.6038835,0.46686449,0.49068323,0.84244373,0.72245763,0.50939664,17.91478029
657376,19899,"Clarke Schmidt","NYY",28,2024,353,0.26345609,5,5,2.84765642,16,16,2,0,0,0,0,0,85.1,71,31,27,8,30,0,9,2,0,93,"Clarke Schmidt",548,908,1456,0.623626373626374,0.376373626373626,NA,NA,0.35006878,NA,NA,0.20976616,0.25171939,NA,0.18225585,NA,0.00618982,NA,NA,NA,NA,NA,92.43261143,NA,NA,94.27540984,85.22377156,NA,83.7524543,NA,87.12221951,NA,NA,NA,NA,0.8743592508,NA,NA,-6.565455702,6.472219332,NA,8.79001603,NA,-2.574630525,NA,NA,NA,NA,4.933670973,NA,NA,4.286329326,2.644994017,NA,-5.729786999,NA,0.5792855157,NA,NA,0.2578019,0.62900976,0.44085282,0.52631579,0.80709534,0.72386895,0.49312242,18.64899452
686752,26221,"Ryan Pepiot","TBR",26,2024,539,0.26345083,8,8,3.6,26,26,9,0,0,0,0,0,130,102,58,52,17,48,0,7,4,0,142,"Ryan Pepiot",774,1376,2150,0.64,0.36,0.50628199,NA,0.05956259,NA,NA,NA,0.17263844,0.0269893,NA,NA,0.23452769,NA,NA,NA,94.90542423,NA,91.6007843,NA,NA,NA,89.02291105,80.60689992,NA,NA,85.81845238,NA,NA,-5.368411345,NA,1.234045506,NA,NA,NA,3.158994114,8.647794,NA,NA,-9.064345587,NA,NA,11.37745487,NA,8.116201401,NA,NA,NA,4.880669853,-5.839059764,NA,NA,1.745355879,NA,NA,0.29111531,0.66086159,0.47882736,0.52272727,0.81969487,0.73080661,0.50767799,17.65710723
676440,30134,"Tanner Bibee","CLE",25,2024,710,0.26338028,12,8,3.472169109,31,31,12,0,0,0,0,0,173.2,150,70,67,22,44,0,8,2,0,187,"Tanner Bibee",963,1890,2853,0.662460567823344,0.337539432176656,0.43388285,NA,NA,NA,NA,0.00315679,0.27814802,0.10522624,NA,NA,0.17958611,NA,NA,NA,94.63653875,NA,NA,NA,NA,93.89999729,86.22219814,81.315,NA,NA,82.48105621,NA,NA,-3.053824028,NA,NA,NA,NA,-8.499391344,4.234201362,7.758671875,NA,NA,-8.396924019,NA,NA,9.277192174,NA,NA,NA,NA,5.025210063,2.335425667,-2.213654378,NA,NA,6.769171238,NA,NA,0.27685325,0.70961413,0.50894423,0.61748634,0.80552995,0.75809786,0.53630305,19.77574048
628452,17130,"Raisel Iglesias","ATL",34,2024,259,0.26254826,6,2,1.947115527,66,0,0,0,0,34,0,4,69.1,38,19,15,4,13,3,3,1,0,68,"Raisel Iglesias",291,637,928,0.686422413793103,0.313577586206897,0.28448276,NA,NA,NA,NA,0.20150862,0.20689655,NA,NA,NA,0.30711207,NA,NA,NA,95.46666371,NA,NA,NA,NA,95.60427807,84.20000203,NA,NA,NA,89.5364926,NA,NA,-5.171777899,NA,NA,NA,NA,-9.90363169,5.452509562,NA,NA,NA,-10.01186095,NA,NA,9.043587425,NA,NA,NA,NA,6.034037381,2.194832325,NA,NA,NA,2.942417292,NA,NA,0.36225597,0.67237687,0.51831897,0.53892216,0.78343949,0.6985447,0.50323276,15.64210526
663423,17948,"Trent Thornton","SEA",30,2024,294,0.26190476,4,3,3.608295565,71,0,0,0,0,1,10,0,72.1,63,32,29,8,19,1,5,4,0,77,"Trent Thornton",367,773,1140,0.678070175438596,0.321929824561404,0.19964974,NA,0.04378284,NA,NA,0.09457093,0.51838879,0.11908932,NA,NA,0.02451839,NA,NA,NA,95.50701583,NA,91.49799805,NA,NA,94.78703704,85.15219859,82.34926471,NA,NA,87.93928746,NA,NA,-2.97725209,NA,1.186193466,NA,NA,-7.355939512,5.141116168,4.858140384,NA,NA,-7.445326124,NA,NA,9.278674745,NA,3.419865417,NA,NA,4.598769576,1.808423017,-7.340114818,NA,NA,1.9952334,NA,NA,0.3194707,0.6639478,0.50437828,0.5147929,0.85749386,0.75694444,0.53677758,18.01075269
683003,27863,"Jared Jones","PIT",22,2024,504,0.26190476,6,8,4.14246584,22,22,11,0,0,0,0,0,121.2,106,60,56,18,39,1,5,3,0,132,"Jared Jones",636,1276,1912,0.667364016736402,0.332635983263598,0.49267782,NA,NA,NA,NA,NA,0.34832636,0.09309623,NA,NA,0.06589958,NA,NA,NA,97.33258692,NA,NA,NA,NA,NA,88.78873991,81.45842477,NA,NA,89.92936198,NA,NA,-5.257640928,NA,NA,NA,NA,NA,1.635478802,3.184079974,NA,NA,-7.190121605,NA,NA,9.952463591,NA,NA,NA,NA,NA,1.63136012,-6.118260759,NA,NA,3.524048578,NA,NA,0.31644144,0.68945313,0.51621339,0.4911032,0.81586402,0.72340426,0.53556485,18.39828694
605513,16207,"Spencer Turnbull","PHI",31,2024,222,0.26126126,3,0,2.65030681,17,7,2,0,0,0,1,0,54.1,37,17,16,6,20,0,5,2,0,58,"Spencer Turnbull",363,557,920,0.605434782608696,0.394565217391304,0.34825328,NA,NA,NA,NA,0.12336245,0.38537118,0.08951965,NA,NA,0.05349345,NA,NA,NA,91.96112424,NA,NA,NA,NA,93.18761235,83.92237573,78.81097859,NA,NA,87.65306122,NA,NA,-0.7361907361,NA,NA,NA,NA,-8.335509984,6.764783649,7.431753577,NA,NA,-10.46278086,NA,NA,5.635322403,NA,NA,NA,NA,3.726237204,3.256317744,-7.888249467,NA,NA,0.3099033589,NA,NA,0.23880597,0.61744966,0.42358079,0.53571429,0.85869565,0.76546392,0.48799127,19.67485549
621345,18655,"A.J. Minter","ATL",30,2024,134,0.26119403,5,4,2.621359612,39,0,0,0,0,1,9,3,34.1,24,10,10,6,11,1,1,0,0,35,"A.J. Minter",168,354,522,0.67816091954023,0.32183908045977,0.47701149,NA,0.34482759,NA,NA,NA,NA,NA,NA,NA,0.17816092,NA,NA,NA,94.53654462,NA,89.42166884,NA,NA,NA,NA,NA,NA,NA,86.71075374,NA,NA,3.70404641,NA,-2.266466098,NA,NA,NA,NA,NA,NA,NA,9.365997643,NA,NA,9.93395849,NA,2.874123467,NA,NA,NA,NA,NA,NA,NA,3.542025658,NA,NA,0.31300813,0.71014493,0.52298851,0.54545455,0.80612245,0.73260073,0.52873563,19.5974026
666974,25911,"Yennier Cano","BAL",30,2024,249,0.26104418,4,3,3.150001001,70,0,0,0,0,5,34,3,60,54,24,21,6,24,1,1,0,1,65,"Yennier Cano",372,636,1008,0.630952380952381,0.369047619047619,0.11011905,NA,NA,NA,NA,0.51488095,0.12996032,NA,NA,NA,0.24503968,NA,NA,NA,96.57838014,NA,NA,NA,NA,95.98342666,87.07327946,NA,NA,NA,91.03521951,NA,NA,-9.23454106,NA,NA,NA,NA,-10.47108604,3.879355161,NA,NA,NA,-10.3489501,NA,NA,4.642299343,NA,NA,NA,NA,-0.7384169621,0.5765012202,NA,NA,NA,1.115348909,NA,NA,0.33003953,0.63346614,0.48115079,0.5508982,0.84591195,0.7443299,0.49801587,19.37218543
670970,20039,"Adrian Morejon","SDP",25,2024,272,0.26102941,3,2,2.827225921,60,0,0,0,0,2,12,2,63.2,63,24,20,4,21,2,1,7,1,71,"Adrian Morejon",350,714,1064,0.671052631578947,0.328947368421053,0.23402256,NA,NA,0.07612782,NA,0.35996241,0.32988722,NA,NA,NA,NA,NA,NA,NA,96.878718,NA,NA,86.19012225,NA,97.41671426,85.65982795,NA,NA,NA,NA,NA,NA,4.258534137,NA,NA,5.656321208,NA,9.656504977,-3.382587835,NA,NA,NA,NA,NA,NA,9.524284639,NA,NA,-0.3638331802,NA,6.237951692,-1.657999674,NA,NA,NA,NA,NA,NA,0.33613445,0.66156463,0.51597744,0.5,0.84832905,0.74681239,0.55263158,18.89171975
623149,13892,"Paul Sewald","ARI",34,2024,165,0.26060606,1,2,4.310924646,42,0,0,0,0,16,1,4,39.2,35,19,19,6,10,1,3,0,0,43,"Paul Sewald",189,440,629,0.699523052464229,0.300476947535771,0.59777424,NA,NA,NA,NA,NA,0.39586645,NA,NA,NA,0.0063593,NA,NA,NA,91.35611287,NA,NA,NA,NA,NA,83.10120168,NA,NA,NA,84.17499542,NA,NA,-7.096595277,NA,NA,NA,NA,NA,5.646794698,NA,NA,NA,-9.622301102,NA,NA,7.315027115,NA,NA,NA,NA,NA,3.961745419,NA,NA,NA,0.4559281766,NA,NA,0.27131783,0.70350404,0.52623211,0.6,0.83524904,0.78549849,0.58982512,18.70217391
605488,17677,"Jeffrey Springs","TBR",31,2024,142,0.26056338,2,2,3.272727273,7,7,1,0,0,0,0,0,33,34,12,12,5,11,0,1,0,0,37,"Jeffrey Springs",204,361,565,0.638938053097345,0.361061946902655,0.42300885,NA,0.02300885,NA,NA,0.00176991,0.23539823,NA,NA,NA,0.31681416,NA,NA,NA,89.84267946,NA,85.29231145,NA,NA,89.80000305,82.31128113,NA,NA,NA,79.56200899,NA,NA,6.116485723,NA,1.955372444,NA,NA,7.298885822,-2.556318928,NA,NA,NA,8.219033012,NA,NA,9.611403717,NA,4.700518388,NA,NA,6.867856979,1.941671042,NA,NA,NA,2.246862486,NA,NA,0.32380952,0.684,0.48318584,0.52941176,0.85380117,0.73260073,0.44247788,18.72576832
663878,20160,"Nate Pearson","- - -",27,2024,285,0.25964912,2,2,4.477387664,60,1,0,0,0,2,11,2,66.1,67,34,33,12,21,0,3,2,0,74,"Nate Pearson",373,686,1059,0.647780925401322,0.352219074598678,0.45923149,NA,0.00187441,0.00093721,NA,0.01686973,0.40581068,0.11527648,NA,NA,NA,NA,NA,NA,97.65122332,NA,91.30000305,88.30000305,NA,97.26666811,87.91316579,80.87073014,NA,NA,NA,NA,NA,-4.726534882,NA,2.106936932,-2.905691624,NA,-8.66168801,2.986479957,6.428752698,NA,NA,NA,NA,NA,9.59579815,NA,5.068582058,5.438978195,NA,6.589984655,0.4458449047,-6.926864609,NA,NA,NA,NA,NA,0.24948454,0.6443299,0.46485473,0.45454545,0.84533333,0.75,0.54545455,18.41267788
622786,16300,"Jesus Tinoco","- - -",29,2024,162,0.25925926,1,0,3.319672572,32,0,0,0,0,3,6,1,40.2,27,15,15,3,12,1,3,1,0,42,"Jesus Tinoco",221,423,644,0.656832298136646,0.343167701863354,0.12732919,NA,0.0015528,NA,NA,0.31055901,0.52329193,NA,NA,NA,0.03726708,NA,NA,NA,96.35366003,NA,92.40000153,NA,NA,96.14850098,86.59347,NA,NA,NA,90.06666915,NA,NA,-6.740973403,NA,-4.619929314,NA,NA,-10.28792091,2.725139907,NA,NA,NA,-9.718101184,NA,NA,8.138452949,NA,1.681224823,NA,NA,3.917042427,2.601462027,NA,NA,NA,2.351111035,NA,NA,0.32492114,0.64525994,0.48757764,0.65048544,0.80094787,0.75159236,0.50776398,17.26150628
686580,25648,"Justin Slaten","BOS",26,2024,224,0.25892857,6,2,2.927711112,44,0,0,0,0,2,13,3,55.1,47,21,18,4,9,0,2,4,0,58,"Justin Slaten",265,547,812,0.673645320197044,0.326354679802956,0.29223181,NA,0.37731196,NA,NA,NA,0.24660912,0.0838471,NA,NA,NA,NA,NA,NA,96.41350211,NA,91.47026271,NA,NA,NA,83.99599609,84.2970617,NA,NA,NA,NA,NA,-3.298416073,NA,2.189715616,NA,NA,NA,6.515947876,3.044304118,NA,NA,NA,NA,NA,11.33630423,NA,4.660266752,NA,NA,NA,0.4000954437,-8.608385871,NA,NA,NA,NA,NA,0.35516373,0.70531401,0.53390875,0.43262411,0.88013699,0.73441109,0.51048089,19.26495726
